id,nnzA,myErr,umfErr,logratio,myElaps,umfElaps,ratio,mynnz,umfnnz,ratio,myflop,umfflop,ratio
2700,75464,1.52588e-05,8.17677e-14,19.0445,3.51154,0.170187,20.6334,1.34789e+07,1.416e+06,9.51901,2.37605e+10,1.73368e+08,137.052,Fail
1559,81501,1.77169e-09,4.71079e-14,10.535,0.556171,0.038318,14.5146,4.71415e+06,118681,39.7212,2.4698e+09,1.54079e+06,1602.94,Pass
2701,77101,3.42075e-11,1.77922e-13,5.25886,3.83246,0.076485,50.1073,1.58242e+07,543096,29.137,2.90819e+10,2.11305e+07,1376.3,Pass
736,75236,5.45715e-12,2.84185e-13,2.95506,0.0724719,0.024542,2.95297,323895,240559,1.34643,1.83738e+07,9.31729e+06,1.97202,Pass
570,62515,1.75785e-10,2.03275e-13,6.76246,0.109008,0.06482,1.6817,988343,397489,2.48647,2.0787e+08,4.4046e+07,4.71939,Pass
1192,82880,9.92045e-18,5.18384e-17,-1.65353,0.078353,1.0704,0.0731996,67837,1.20135e+06,0.0564674,7.94645e+07,1.48032e+09,0.0536807,Pass
826,83148,1.70036e-10,3.13427e-13,6.2962,0.0667129,0.04355,1.53187,1.17473e+06,618422,1.89956,1.97955e+08,5.99217e+07,3.30357,Pass
2702,79031,5.96046e-08,1.29866e-13,13.0367,4.2015,0.103651,40.5351,1.56574e+07,758705,20.637,2.87614e+10,4.03628e+07,712.572,Pass
1563,85000,1.7856e-10,1.11651e-13,7.3773,0.198566,0.050975,3.89536,2.30311e+06,398079,5.78557,1.17225e+09,4.22487e+07,27.7466,Pass
2703,79713,2.38419e-07,5.42214e-14,15.2965,4.21195,0.121348,34.7097,1.40149e+07,978017,14.3299,2.47007e+10,6.56643e+07,376.166,Pass
2704,80706,5.72205e-06,1.70879e-13,17.3266,4.32959,0.095448,45.3607,1.72454e+07,808437,21.3318,3.11929e+10,3.8239e+07,815.737,Pass
1916,87025,2.76974e-08,3.3141e-16,18.2412,0.0641555,0.04473,1.43428,1.14051e+06,612051,1.86342,1.37655e+08,4.28636e+07,3.21146,Pass
1249,81966,6.95104e-10,6.49233e-12,4.67344,0.206477,0.127989,1.61324,2.95111e+06,1.75256e+06,1.68388,1.04176e+09,3.8779e+08,2.6864,Pass
444,84723,1.13903e-09,2.31868e-13,8.49952,0.0439254,0.022935,1.91521,830518,390738,2.12551,1.51876e+08,2.71074e+07,5.60276,Pass
2413,89858,1.18713e-10,1.53763e-11,2.04388,0.1163,0.101278,1.14832,1.37892e+06,946370,1.45707,1.48161e+08,7.02711e+07,2.10842,Pass
224,47823,8.83106e-13,1.72806e-14,3.93386,0.0654989,0.012646,5.17942,205829,68433,3.00774,4.11146e+07,4.31297e+06,9.53279,Pass
2693,92703,6.29056e-09,2.93294e-14,12.276,21.8897,0.051951,421.353,5.67941e+07,224250,253.262,2.42233e+11,2.44088e+06,99240.3,Pass
1380,94026,4.84007e-13,3.60822e-16,7.20147,0.0344388,0.030708,1.12149,84878,125257,0.677631,1.15117e+07,3.81869e+07,0.301457,Pass
423,46443,8.10949e-11,1.98543e-12,3.70979,0.019484,0.013208,1.47517,298880,174338,1.71437,2.77565e+07,1.21872e+07,2.27752,Pass
839,90251,1.17925e-12,2.35404e-14,3.91392,0.020046,0.013228,1.51542,349132,196201,1.77946,1.49721e+07,4.98328e+06,3.00446,Pass
461,62238,1.13714e-14,7.57055e-14,-1.89575,0.0541417,0.037964,1.42613,330780,223158,1.48227,1.05505e+07,5.26958e+06,2.00215,Pass
288,95053,5.34867e-10,5.04177e-16,13.8746,0.0921553,0.06641,1.38767,1.3611e+06,825003,1.64981,1.55194e+08,6.15837e+07,2.52004,Pass
1303,95977,9.52571e-14,1.42247e-15,4.20418,0.0182993,0.014881,1.22971,100246,95977,1.04448,370929,341899,1.08491,Pass
864,97645,9.59608e-06,3.22244e-16,24.1171,0.034648,0.015802,2.19263,467258,213563,2.18792,8.1828e+07,1.67322e+07,4.89044,Pass
2819,92228,3.35669e-10,1.31514e-13,7.84477,0.0482442,0.024377,1.97909,791425,316612,2.49967,1.05343e+08,1.86801e+07,5.63933,Pass
1183,91829,5.1601e-11,5.5677e-16,11.4369,0.103795,0.050232,2.06631,1.36751e+06,356165,3.83953,3.09251e+08,2.36717e+07,13.0641,Pass
1376,72991,1.28718e-09,1.65105e-10,2.05363,0.140957,0.037261,3.78296,998946,107498,9.29269,7.83258e+07,648995,120.688,Pass
1441,100015,5.00174e-10,3.02026e-16,14.32,0.0222937,0.01003,2.2227,178376,134859,1.32269,7.99697e+06,5.01736e+06,1.59386,Pass
1262,101576,3.03769e-10,6.10602e-12,3.90699,0.1051,0.159396,0.659364,1.12664e+06,1.34772e+06,0.83596,1.65847e+08,1.64367e+08,1.009,Pass
1560,101607,8.97791e-09,2.0204e-12,8.39923,0.441976,0.070896,6.23415,4.47695e+06,624819,7.1652,3.53352e+09,6.0433e+07,58.47,Pass
1624,102245,1.7973e-12,1.44109e-10,-4.38429,0.0232591,0.019733,1.17869,207335,203873,1.01698,4.02176e+06,4.20017e+06,0.957523,Pass
2565,102863,6.30312e-05,0.000107404,-0.532966,0.0474149,0.029985,1.58129,396629,241159,1.64468,7.19017e+06,2.83682e+06,2.53459,Pass
763,103599,2.22045e-15,1.33877e-14,-1.79663,0.0831269,0.077585,1.07143,232362,413910,0.561383,1.24298e+08,2.08294e+08,0.596743,Pass
365,104756,1.40166e-14,2.675e-16,3.95888,0.0924972,0.160784,0.575289,99204,204769,0.484468,5.40462e+08,9.62397e+08,0.561579,Pass
1193,104940,4.31269e-16,6.90705e-17,1.8316,0.098621,1.14974,0.0857769,85685,1.22425e+06,0.0699897,1.01209e+08,1.82347e+09,0.0555034,Pass
439,58861,0.0031461,5.30391e-16,29.4113,0.0229672,0.01128,2.0361,365717,140119,2.61005,3.4392e+07,6.52266e+06,5.2727,Fail
867,107362,1.35916e-10,2.26157e-12,4.09598,0.0951821,0.186413,0.510598,1.19318e+06,2.01999e+06,0.590686,1.17096e+08,2.1306e+08,0.549592,Pass
1561,110285,1.87895e-08,6.85774e-14,12.5208,0.62934,0.040297,15.6175,6.09307e+06,197445,30.8596,4.75446e+09,4.23003e+06,1123.98,Pass
2569,113343,0.705747,8.34327e-15,32.0688,0.226941,0.15238,1.48931,4.41573e+06,2.36125e+06,1.87008,1.49303e+09,5.83539e+08,2.55858,Fail
582,102043,1.56854e-07,2.20365e-12,11.173,0.285828,0.479258,0.596397,4.07242e+06,4.98321e+06,0.817228,1.59412e+09,3.66719e+09,0.434699,Pass
549,104754,8.81794e-07,1.77759e-12,13.1145,0.301696,0.287303,1.0501,2.91989e+06,2.66884e+06,1.09407,1.12599e+09,1.24862e+09,0.90179,Pass
428,77363,4.46057e-11,2.32953e-13,5.25478,0.0402048,0.034198,1.17565,669386,441003,1.51787,7.32955e+07,3.79791e+07,1.92989,Pass
